operator,offer_id,offer_name,category,data_gb,minutes,sms,validity_days,ussd_code,source_page,price_per_gb,price_per_minute,price_per_sms,price_bdt
Grameenphone,GP-OFF-041-V2,5 Years Account Validity + 900 Minutes,Validity,0.0,900.0,0.0,30.0,Unknown,account-validity-extender,0.0,1.66,0.0,1878.0
Grameenphone,GP-OFF-041-V3,5 Years Account Validity + 900 Minutes,Validity,0.0,900.0,0.0,30.0,Unknown,account-validity-extender,0.0,1.66,0.0,1948.0
Grameenphone,GP-OFF-041-V4,5 Years Account Validity + 900 Minutes,Validity,0.0,900.0,0.0,30.0,Unknown,account-validity-extender,0.0,1.66,0.0,1728.0
Grameenphone,GP-OFF-042-V2,Main account validity extension (3 years),Validity,0.0,0.0,0.0,1095.0,Unknown,validity-pack,0.0,0.0,0.0,626.0
Grameenphone,GP-OFF-042-V3,Main account validity extension (3 years),Validity,0.0,0.0,0.0,1095.0,Unknown,validity-pack,0.0,0.0,0.0,834.0
Grameenphone,GP-OFF-042-V4,Main account validity extension (3 years),Validity,0.0,0.0,0.0,1095.0,Unknown,validity-pack,0.0,0.0,0.0,765.0
Grameenphone,GP-OFF-043-V2,Main account validity extension (5 years),Validity,0.0,0.0,0.0,1825.0,Unknown,validity-pack,0.0,0.0,0.0,1294.0
Grameenphone,GP-OFF-043-V3,Main account validity extension (5 years),Validity,0.0,0.0,0.0,1825.0,Unknown,validity-pack,0.0,0.0,0.0,846.0
Grameenphone,GP-OFF-043-V4,Main account validity extension (5 years),Validity,0.0,0.0,0.0,1825.0,Unknown,validity-pack,0.0,0.0,0.0,1194.0
Grameenphone,GP-OFF-044-V2,Shukhee 200 sms,SMS,0.0,0.0,200.0,5.0,Unknown,shukhee-packs-offer,0.0,0.0,0.32,64.0
Grameenphone,GP-OFF-044-V3,Shukhee 100 sms,SMS,0.0,0.0,100.0,5.0,Unknown,shukhee-packs-offer,0.0,0.0,0.33,33.0
Grameenphone,GP-OFF-044-V4,Shukhee 300 sms,SMS,0.0,0.0,300.0,5.0,Unknown,shukhee-packs-offer,0.0,0.0,0.3,90.0
Grameenphone,GP-OFF-045-V2,Shukhee 800 sms,SMS,0.0,0.0,800.0,7.0,Unknown,shukhee-packs-offer,0.0,0.0,0.29,233.0
Grameenphone,GP-OFF-045-V3,Shukhee 250 sms,SMS,0.0,0.0,250.0,7.0,Unknown,shukhee-packs-offer,0.0,0.0,0.35,88.0
Grameenphone,GP-OFF-045-V4,Shukhee 400 sms,SMS,0.0,0.0,400.0,5.0,Unknown,shukhee-packs-offer,0.0,0.0,0.32,126.0
Grameenphone,GP-OFF-046-V2,Shukhee 200 sms,SMS,0.0,0.0,200.0,7.0,Unknown,shukhee-packs-offer,0.0,0.0,0.34,68.0
Grameenphone,GP-OFF-046-V3,Shukhee 500 sms,SMS,0.0,0.0,500.0,15.0,Unknown,shukhee-packs-offer,0.0,0.0,0.34,172.0
Grameenphone,GP-OFF-046-V4,Shukhee 300 sms,SMS,0.0,0.0,300.0,15.0,Unknown,shukhee-packs-offer,0.0,0.0,0.36,109.0
Grameenphone,GP-OFF-047-V2,Shukhee 60 minutes,Minute,0.0,60.0,0.0,30.0,Unknown,shukhee-packs-offer,0.0,1.62,0.0,97.0
Grameenphone,GP-OFF-047-V3,Shukhee 250 minutes,Minute,0.0,250.0,0.0,30.0,Unknown,shukhee-packs-offer,0.0,1.34,0.0,334.0
Grameenphone,GP-OFF-047-V4,Shukhee 300 minutes,Minute,0.0,300.0,0.0,7.0,Unknown,shukhee-packs-offer,0.0,0.88,0.0,263.0
Grameenphone,GP-OFF-048-V2,Number One call rate recharge 29 TK,Call Rate,0.0,0.0,0.0,2.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,29.0
Grameenphone,GP-OFF-048-V3,Number One call rate recharge 31 TK,Call Rate,0.0,0.0,0.0,2.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,31.0
Grameenphone,GP-OFF-048-V4,Number One call rate recharge 42 TK,Call Rate,0.0,0.0,0.0,2.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,42.0
Grameenphone,GP-OFF-049-V2,Number One call rate recharge 70 TK,Call Rate,0.0,0.0,0.0,3.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,70.0
Grameenphone,GP-OFF-049-V3,Number One call rate recharge 80 TK,Call Rate,0.0,0.0,0.0,3.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,80.0
Grameenphone,GP-OFF-049-V4,Number One call rate recharge 67 TK,Call Rate,0.0,0.0,0.0,3.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,67.0
Grameenphone,GP-OFF-050-V2,Number One call rate recharge 108 TK,Call Rate,0.0,0.0,0.0,7.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,108.0
Grameenphone,GP-OFF-050-V3,Number One call rate recharge 85 TK,Call Rate,0.0,0.0,0.0,7.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,85.0
Grameenphone,GP-OFF-050-V4,Number One call rate recharge 103 TK,Call Rate,0.0,0.0,0.0,7.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,103.0
Grameenphone,GP-OFF-051-V2,Number One call rate recharge 178 TK,Call Rate,0.0,0.0,0.0,30.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,178.0
Grameenphone,GP-OFF-051-V3,Number One call rate recharge 188 TK,Call Rate,0.0,0.0,0.0,30.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,188.0
Grameenphone,GP-OFF-051-V4,Number One call rate recharge 228 TK,Call Rate,0.0,0.0,0.0,30.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,228.0
Grameenphone,GP-OFF-052-V2,Number One call rate recharge 279 TK,Call Rate,0.0,0.0,0.0,60.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,279.0
Grameenphone,GP-OFF-052-V3,Number One call rate recharge 349 TK,Call Rate,0.0,0.0,0.0,60.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,349.0
Grameenphone,GP-OFF-052-V4,Number One call rate recharge 379 TK,Call Rate,0.0,0.0,0.0,60.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,379.0
Grameenphone,GP-OFF-053-V2,Number One call rate recharge 489 TK,Call Rate,0.0,0.0,0.0,90.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,489.0
Grameenphone,GP-OFF-053-V3,Number One call rate recharge 639 TK,Call Rate,0.0,0.0,0.0,90.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,639.0
Grameenphone,GP-OFF-053-V4,Number One call rate recharge 439 TK,Call Rate,0.0,0.0,0.0,90.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,439.0
Grameenphone,GP-OFF-054-V2,Number One call rate recharge 849 TK,Call Rate,0.0,0.0,0.0,365.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,849.0
Grameenphone,GP-OFF-054-V3,Number One call rate recharge 1039 TK,Call Rate,0.0,0.0,0.0,365.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,1039.0
Grameenphone,GP-OFF-054-V4,Number One call rate recharge 949 TK,Call Rate,0.0,0.0,0.0,365.0,Unknown,number-one-call-rate-offer,0.0,0.6,0.0,949.0
Banglalink,TK119DATAUSSD72HRR-V2,Banglalink Prepaid 7.5 gb at only Tk. 139 recharge!,Data,7.5,0.0,0.0,3.0,Unknown,offers/prepaid/internet,18.53,0.0,0.0,139.0
Banglalink,TK119DATAUSSD72HRR-V3,Banglalink Prepaid 18 gb at only Tk. 289 recharge!,Data,18.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,16.06,0.0,0.0,289.0
Banglalink,TK119DATAUSSD72HRR-V4,Banglalink Prepaid 3 gb at only Tk. 89 recharge!,Data,3.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,29.67,0.0,0.0,89.0
Banglalink,TK348USSD260510R-V2,Banglalink Prepaid 9GB Tk. 338!,Data,9.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,37.56,0.0,0.0,338.0
Banglalink,TK348USSD260510R-V3,Banglalink Prepaid 18GB Tk. 608!,Data,18.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,33.78,0.0,0.0,608.0
Banglalink,TK348USSD260510R-V4,Banglalink Prepaid 15GB Tk. 798!,Data,15.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,53.2,0.0,0.0,798.0
Banglalink,TK98USSDBLD260028A-V2,Banglalink Prepaid 4GB Tk. 78!,Data,4.0,0.0,0.0,1.0,Unknown,offers/prepaid/internet,19.5,0.0,0.0,78.0
Banglalink,TK98USSDBLD260028A-V3,Banglalink Prepaid 10GB Tk. 168!,Data,10.0,0.0,0.0,1.0,Unknown,offers/prepaid/internet,16.8,0.0,0.0,168.0
Banglalink,TK98USSDBLD260028A-V4,Banglalink Prepaid 7.5GB Tk. 138!,Data,7.5,0.0,0.0,1.0,Unknown,offers/prepaid/internet,18.4,0.0,0.0,138.0
Banglalink,TK398USSD260010R-V2,Banglalink Prepaid 25GB Tk. 608!,Data,25.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,24.32,0.0,0.0,608.0
Banglalink,TK398USSD260010R-V3,Banglalink Prepaid 15GB Tk. 738!,Data,15.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,49.2,0.0,0.0,738.0
Banglalink,TK398USSD260010R-V4,Banglalink Prepaid 12GB Tk. 488!,Data,12.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,40.67,0.0,0.0,488.0
Banglalink,TK498USSDBLD260023D-V2,Banglalink Prepaid 60GB Tk. 1388!,Data,60.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,23.13,0.0,0.0,1388.0
Banglalink,TK498USSDBLD260023D-V3,Banglalink Prepaid 75GB Tk. 858!,Data,75.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,11.44,0.0,0.0,858.0
Banglalink,TK498USSDBLD260023D-V4,Banglalink Prepaid 12GB Tk. 358!,Data,12.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,29.83,0.0,0.0,358.0
Banglalink,TK598DATAUSSD30D-V2,Banglalink Prepaid 50GB Tk. 828!,Data,50.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,16.56,0.0,0.0,828.0
Banglalink,TK598DATAUSSD30D-V3,Banglalink Prepaid 105GB Tk. 1478!,Data,105.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,14.08,0.0,0.0,1478.0
Banglalink,TK598DATAUSSD30D-V4,Banglalink Prepaid 70GB Tk. 1108!,Data,70.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,15.83,0.0,0.0,1108.0
Banglalink,TK698DATAUSSD-V2,Banglalink Prepaid 95GB Tk. 1158!,Data,95.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,12.19,0.0,0.0,1158.0
Banglalink,TK698DATAUSSD-V3,Banglalink Prepaid 110GB Tk. 978!,Data,110.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,8.89,0.0,0.0,978.0
Banglalink,TK698DATAUSSD-V4,Banglalink Prepaid 225GB Tk. 2358!,Data,225.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,10.48,0.0,0.0,2358.0
Banglalink,TK798DATAUSSD-V2,Banglalink Prepaid 125GB Tk. 958!,Data,125.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,7.66,0.0,0.0,958.0
Banglalink,TK798DATAUSSD-V3,Banglalink Prepaid 50GB Tk. 458!,Data,50.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,9.16,0.0,0.0,458.0
Banglalink,TK798DATAUSSD-V4,Banglalink Prepaid 234GB Tk. 1648!,Data,234.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,7.04,0.0,0.0,1648.0
Banglalink,TK898USSDBLD260066R-V2,Banglalink Prepaid 60GB Tk. 498!,Data,60.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,8.3,0.0,0.0,498.0
Banglalink,TK898USSDBLD260066R-V3,Banglalink Prepaid 90GB Tk. 738!,Data,90.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,8.2,0.0,0.0,738.0
Banglalink,TK898USSDBLD260066R-V4,Banglalink Prepaid 234GB Tk. 1588!,Data,234.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,6.79,0.0,0.0,1588.0
Banglalink,TK158USSDBLD260019R-V2,Banglalink Prepaid 10GB Tk. 338!,Data,10.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,33.8,0.0,0.0,338.0
Banglalink,TK158USSDBLD260019R-V3,Banglalink Prepaid 2GB Tk. 78!,Data,2.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,39.0,0.0,0.0,78.0
Banglalink,TK158USSDBLD260019R-V4,Banglalink Prepaid 6GB Tk. 238!,Data,6.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,39.67,0.0,0.0,238.0
Banglalink,TK999USSDBLD250066B-V2,Banglalink Prepaid 234GB Tk. 1459!,Data,234.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,6.24,0.0,0.0,1459.0
Banglalink,TK999USSDBLD250066B-V3,Banglalink Prepaid 234GB Tk. 1019!,Data,234.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,4.35,0.0,0.0,1019.0
Banglalink,TK999USSDBLD250066B-V4,Banglalink Prepaid 234GB Tk. 439!,Data,234.0,0.0,0.0,1.0,Unknown,offers/prepaid/internet,1.88,0.0,0.0,439.0
Banglalink,TK149USSDBLD260028A-V2,Banglalink Prepaid 38 GB Tk. 219!,Data,38.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,5.76,0.0,0.0,219.0
Banglalink,TK149USSDBLD260028A-V3,Banglalink Prepaid 31 GB Tk. 189!,Data,31.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,6.1,0.0,0.0,189.0
Banglalink,TK149USSDBLD260028A-V4,Banglalink Prepaid 60 GB Tk. 339!,Data,60.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,5.65,0.0,0.0,339.0
Banglalink,TK99USSDBLD240028A-V2,Banglalink 7.5GB only Tk. 159!,Data,7.5,0.0,0.0,1.0,Unknown,offers/prepaid/internet,21.2,0.0,0.0,159.0
Banglalink,TK99USSDBLD240028A-V3,Banglalink 4GB only Tk. 119!,Data,4.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,29.75,0.0,0.0,119.0
Banglalink,TK99USSDBLD240028A-V4,Banglalink 4.5GB only Tk. 149!,Data,4.5,0.0,0.0,3.0,Unknown,offers/prepaid/internet,33.11,0.0,0.0,149.0
Banglalink,TK229USSDBLD260004R-V2,Banglalink Prepaid 75GB Tk. 529!,Data,75.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,7.05,0.0,0.0,529.0
Banglalink,TK229USSDBLD260004R-V3,Banglalink Prepaid 15GB Tk. 139!,Data,15.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,9.27,0.0,0.0,139.0
Banglalink,TK229USSDBLD260004R-V4,Banglalink Prepaid 90GB Tk. 479!,Data,90.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,5.32,0.0,0.0,479.0
Banglalink,TK249DATAUSSD7D-V2,Banglalink Prepaid 25GB Tk. 209!,Data,25.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,8.36,0.0,0.0,209.0
Banglalink,TK249DATAUSSD7D-V3,Banglalink Prepaid 60GB Tk. 249!,Data,60.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,4.15,0.0,0.0,249.0
Banglalink,TK249DATAUSSD7D-V4,Banglalink Prepaid 100GB Tk. 659!,Data,100.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,6.59,0.0,0.0,659.0
Banglalink,TK988DATAUSSD90D-V2,Banglalink 60 GB only Tk. 1238!,Data,60.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,20.63,0.0,0.0,1238.0
Banglalink,TK988DATAUSSD90D-V3,Banglalink 100 GB only Tk. 1818!,Data,100.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,18.18,0.0,0.0,1818.0
Banglalink,TK988DATAUSSD90D-V4,Banglalink 125 GB only Tk. 2128!,Data,125.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,17.02,0.0,0.0,2128.0
Banglalink,TK1494DATAUSSD30D-V2,Banglalink Prepaid 115GB only Tk. 1573!,Data,115.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,13.68,0.0,0.0,1573.0
Banglalink,TK1494DATAUSSD30D-V3,Banglalink Prepaid 234GB only Tk. 2997!,Data,234.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,12.81,0.0,0.0,2997.0
Banglalink,TK1494DATAUSSD30D-V4,Banglalink Prepaid 100GB only Tk. 1753!,Data,100.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,17.53,0.0,0.0,1753.0
Banglalink,TK1794DATAUSSD30D-V2,Banglalink Prepaid 145GB only Tk. 2246!,Data,145.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,15.49,0.0,0.0,2246.0
Banglalink,TK1794DATAUSSD30D-V3,Banglalink Prepaid 60GB only Tk. 1000!,Data,60.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,16.67,0.0,0.0,1000.0
Banglalink,TK1794DATAUSSD30D-V4,Banglalink Prepaid 234GB only Tk. 2997!,Data,234.0,0.0,0.0,365.0,Unknown,offers/prepaid/internet,12.81,0.0,0.0,2997.0
Banglalink,TK2094DATAUSSD30D-V2,Banglalink Prepaid 234GB only Tk. 2972!,Data,234.0,0.0,0.0,365.0,Unknown,offers/prepaid/internet,12.7,0.0,0.0,2972.0
Banglalink,TK2094DATAUSSD30D-V3,Banglalink Prepaid 115GB only Tk. 1139!,Data,115.0,0.0,0.0,90.0,Unknown,offers/prepaid/internet,9.9,0.0,0.0,1139.0
Banglalink,TK2094DATAUSSD30D-V4,Banglalink Prepaid 234GB only Tk. 680!,Data,234.0,0.0,0.0,1.0,Unknown,offers/prepaid/internet,2.91,0.0,0.0,680.0
Banglalink,TK1988DATAUSSD365D-V2,Banglalink 125 GB only Tk. 2428!,Data,125.0,0.0,0.0,365.0,Unknown,offers/prepaid/internet,19.42,0.0,0.0,2428.0
Banglalink,TK1988DATAUSSD365D-V3,Banglalink 75 GB only Tk. 1558!,Data,75.0,0.0,0.0,365.0,Unknown,offers/prepaid/internet,20.77,0.0,0.0,1558.0
Banglalink,TK1988DATAUSSD365D-V4,Banglalink 150 GB only Tk. 2868!,Data,150.0,0.0,0.0,365.0,Unknown,offers/prepaid/internet,19.12,0.0,0.0,2868.0
Banglalink,TK2498USSDBLU230002X-V2,Banglalink 25 GB only Tk. 1388!,Data,25.0,0.0,0.0,3650.0,Unknown,offers/prepaid/internet,55.52,0.0,0.0,1388.0
Banglalink,TK2498USSDBLU230002X-V3,Banglalink 38 GB only Tk. 1938!,Data,38.0,0.0,0.0,3650.0,Unknown,offers/prepaid/internet,51.0,0.0,0.0,1938.0
Banglalink,TK2498USSDBLU230002X-V4,Banglalink 75 GB only Tk. 1918!,Data,75.0,0.0,0.0,365.0,Unknown,offers/prepaid/internet,25.57,0.0,0.0,1918.0
Banglalink,TK129DATAUSSD72HR-V2,Banglalink Prepaid 19GB Tk. 169!,Data,19.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,8.89,0.0,0.0,169.0
Banglalink,TK129DATAUSSD72HR-V3,Banglalink Prepaid 30GB Tk. 239!,Data,30.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,7.97,0.0,0.0,239.0
Banglalink,TK129DATAUSSD72HR-V4,Banglalink Prepaid 22GB Tk. 179!,Data,22.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,8.14,0.0,0.0,179.0
Banglalink,TK179USSDBLD250019R-V2,Banglalink 4 GB only Tk.89!,Data,4.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,22.25,0.0,0.0,89.0
Banglalink,TK179USSDBLD250019R-V3,Banglalink 10 GB only Tk.209!,Data,10.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,20.9,0.0,0.0,209.0
Banglalink,TK179USSDBLD250019R-V4,Banglalink 20 GB only Tk.399!,Data,20.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,19.95,0.0,0.0,399.0
Banglalink,TK199USSDBLD220072B-V2,Banglalink 11 GB only Tk. 169!,Data,11.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,15.36,0.0,0.0,169.0
Banglalink,TK199USSDBLD220072B-V3,Banglalink 19 GB only Tk. 259!,Data,19.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,13.63,0.0,0.0,259.0
Banglalink,TK199USSDBLD220072B-V4,Banglalink 22 GB only Tk. 299!,Data,22.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,13.59,0.0,0.0,299.0
Banglalink,TK36USSD3DGCAL-V2,Banglalink 9GB (2.5GB Toffee included) only Tk. 167!,Data,9.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,18.56,0.0,0.0,167.0
Banglalink,TK36USSD3DGCAL-V3,Banglalink 4.5GB (2.5GB Toffee included) only Tk. 112!,Data,4.5,0.0,0.0,7.0,Unknown,offers/prepaid/internet,24.89,0.0,0.0,112.0
Banglalink,TK36USSD3DGCAL-V4,Banglalink 2GB (2.5GB Toffee included) only Tk. 54!,Data,2.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,27.0,0.0,0.0,54.0
Banglalink,TK100USSD30DGCAL-V2,Banglalink 2GB: imo + BiP + Telegram only Tk. 57!,Data,2.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,28.5,0.0,0.0,57.0
Banglalink,TK100USSD30DGCAL-V3,Banglalink 10GB: imo + BiP + Telegram only Tk. 219!,Data,10.0,0.0,0.0,30.0,Unknown,offers/prepaid/internet,21.9,0.0,0.0,219.0
Banglalink,TK100USSD30DGCAL-V4,Banglalink 3GB: imo + BiP + Telegram only Tk. 53!,Data,3.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,17.67,0.0,0.0,53.0
Banglalink,TK60USSD7DGCAL-V2,Banglalink 6GB: imo + BiP + Telegram only Tk. 146!,Data,6.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,24.33,0.0,0.0,146.0
Banglalink,TK60USSD7DGCAL-V3,Banglalink 2.5GB: imo + BiP + Telegram only Tk. 75!,Data,2.5,0.0,0.0,7.0,Unknown,offers/prepaid/internet,30.0,0.0,0.0,75.0
Banglalink,TK60USSD7DGCAL-V4,Banglalink 1.5GB: imo + BiP + Telegram only Tk. 48!,Data,1.5,0.0,0.0,7.0,Unknown,offers/prepaid/internet,32.0,0.0,0.0,48.0
Banglalink,TK20USSD3DGSOC-V2,Banglalink 4GB: Facebook + WhatsApp + Instagram + Snapchat + BiP only Tk. 68!,Data,4.0,0.0,0.0,1.0,Unknown,offers/prepaid/internet,17.0,0.0,0.0,68.0
Banglalink,TK20USSD3DGSOC-V3,Banglalink 1GB: Facebook + WhatsApp + Instagram + Snapchat + BiP only Tk. 29!,Data,1.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,29.0,0.0,0.0,29.0
Banglalink,TK20USSD3DGSOC-V4,Banglalink 2.5GB: Facebook + WhatsApp + Instagram + Snapchat + BiP only Tk. 46!,Data,2.5,0.0,0.0,1.0,Unknown,offers/prepaid/internet,18.4,0.0,0.0,46.0
Banglalink,TK60USSD3DGVID-V2,22 GB,Data,22.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,2.77,0.0,0.0,61.0
Banglalink,TK60USSD3DGVID-V3,90 GB,Data,90.0,0.0,0.0,7.0,Unknown,offers/prepaid/internet,2.1,0.0,0.0,189.0
Banglalink,TK60USSD3DGVID-V4,15 GB,Data,15.0,0.0,0.0,3.0,Unknown,offers/prepaid/internet,2.2,0.0,0.0,33.0
Banglalink,TK49USSD50MIN72H-V2,200 Minutes,Minute,0.0,200.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.59,0.0,119.0
Banglalink,TK49USSD50MIN72H-V3,100 Minutes,Minute,0.0,100.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.69,0.0,69.0
Banglalink,TK49USSD50MIN72H-V4,50 Minutes,Minute,0.0,50.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.78,0.0,39.0
Banglalink,TK319USSD450MIN30D-V2,675 Minutes,Minute,0.0,675.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.64,0.0,429.0
Banglalink,TK319USSD450MIN30D-V3,1125 Minutes,Minute,0.0,1125.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.62,0.0,699.0
Banglalink,TK319USSD450MIN30D-V4,900 Minutes,Minute,0.0,900.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.64,0.0,579.0
Banglalink,TK269USSD300MIN30D-V2,500 Minutes,Minute,0.0,500.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.76,0.0,379.0
Banglalink,TK269USSD300MIN30D-V3,250 Minutes,Minute,0.0,250.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.84,0.0,209.0
Banglalink,TK269USSD300MIN30D-V4,400 Minutes,Minute,0.0,400.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.82,0.0,329.0
Banglalink,TK29USSD46MIN24H-V2,70 Minutes,Minute,0.0,70.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.7,0.0,49.0
Banglalink,TK29USSD46MIN24H-V3,110 Minutes,Minute,0.0,110.0,0.0,1.0,Unknown,offers/prepaid/voice,0.0,0.54,0.0,59.0
Banglalink,TK29USSD46MIN24H-V4,90 Minutes,Minute,0.0,90.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.66,0.0,59.0
Banglalink,TK137USSD200MIN7D-V2,500 Minutes,Minute,0.0,500.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.6,0.0,301.0
Banglalink,TK137USSD200MIN7D-V3,600 Minutes,Minute,0.0,600.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.57,0.0,341.0
Banglalink,TK137USSD200MIN7D-V4,150 Minutes,Minute,0.0,150.0,0.0,7.0,Unknown,offers/prepaid/voice,0.0,0.71,0.0,107.0
Banglalink,TK227USSD250MIN30D-V2,500 Minutes,Minute,0.0,500.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.79,0.0,397.0
Banglalink,TK227USSD250MIN30D-V3,120 Minutes,Minute,0.0,120.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,1.1,0.0,132.0
Banglalink,TK227USSD250MIN30D-V4,625 Minutes,Minute,0.0,625.0,0.0,30.0,Unknown,offers/prepaid/voice,0.0,0.82,0.0,514.0
Banglalink,TK77USSD120MIN72H-V2,60 Minutes,Minute,0.0,60.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.73,0.0,44.0
Banglalink,TK77USSD120MIN72H-V3,350 Minutes,Minute,0.0,350.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.57,0.0,201.0
Banglalink,TK77USSD120MIN72H-V4,150 Minutes,Minute,0.0,150.0,0.0,3.0,Unknown,offers/prepaid/voice,0.0,0.64,0.0,96.0
Banglalink,TK39USSD60MIN24H-V2,150 Minutes,Minute,0.0,150.0,0.0,1.0,Unknown,offers/prepaid/voice,0.0,0.66,0.0,99.0
Banglalink,TK39USSD60MIN24H-V3,80 Minutes,Minute,0.0,80.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.86,0.0,69.0
Banglalink,TK39USSD60MIN24H-V4,120 Minutes,Minute,0.0,120.0,0.0,2.0,Unknown,offers/prepaid/voice,0.0,0.82,0.0,99.0
